City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
466,Matara,LK,5.9485,80.5353,79.99,88,99,10.07,heavy intensity rain
467,Tchollire,CM,8.4022,14.1698,96.4,34,72,1.83,broken clouds
468,Muros,ES,42.7762,-9.0603,70.09,58,7,17.09,clear sky
469,Teguldet,RU,57.3064,88.1667,38.84,69,100,10.16,overcast clouds
470,Voznesenskoye,RU,54.89,42.7569,43.16,58,61,5.77,broken clouds
471,Kalemie,CD,-5.9475,29.1947,73.85,81,91,7.0,light rain
472,Ozernovskiy,RU,51.5,156.5167,32.79,88,100,6.44,overcast clouds
473,Mayahi,NE,13.9553,7.6712,105.35,8,81,4.61,broken clouds
474,Tateyama,JP,34.9833,139.8667,60.1,82,75,12.66,broken clouds
475,Conneaut,US,41.9476,-80.5542,59.11,83,100,17.52,overcast clouds
476,Lufilufi,WS,-13.8745,-171.5986,76.78,76,67,7.54,broken clouds
477,Puerto Maldonado,PE,-12.6,-69.1833,90.34,46,3,3.31,clear sky
478,Oum Hadjer,TD,13.2954,19.6966,106.03,13,56,1.97,broken clouds
479,Kassala,SD,15.451,36.4,101.59,14,15,13.11,few clouds
480,Rudnogorsk,RU,57.2639,103.7519,33.24,91,100,3.96,overcast clouds
481,Garowe,SO,8.4054,48.4845,92.21,32,100,6.13,overcast clouds
482,Jilin,CN,43.0,126.0,36.14,69,22,3.11,few clouds
483,Mogadishu,SO,2.0371,45.3438,83.77,75,85,13.58,light rain
484,Beysehir,TR,37.6773,31.7246,56.79,66,34,11.68,scattered clouds
485,Sur,OM,22.5667,59.5289,86.41,52,0,6.31,clear sky
486,Arica,CL,-18.475,-70.3042,68.14,69,21,6.69,few clouds
487,Moose Factory,CA,51.2585,-80.6094,51.6,55,98,8.81,overcast clouds
488,Atraulia,IN,26.3333,82.95,86.63,38,0,17.07,clear sky
489,Clearlake,US,38.9582,-122.6264,63.36,48,2,7.74,clear sky
490,Oregon City,US,45.3573,-122.6068,52.45,89,100,1.01,overcast clouds
491,Chimbote,PE,-9.0853,-78.5783,70.59,75,48,7.9,scattered clouds
492,Mongar,BT,27.2747,91.2396,56.64,93,100,2.77,overcast clouds
493,Iquitos,PE,-3.7481,-73.2472,88.5,55,87,1.28,overcast clouds
494,Kailua,US,21.4022,-157.7394,72.81,86,92,1.99,overcast clouds
495,Antalaha,MG,-14.9003,50.2788,77.07,87,16,5.75,few clouds
496,Haines Junction,CA,60.7522,-137.5108,29.8,88,100,2.19,overcast clouds
497,Miramar,US,25.9873,-80.2323,85.01,66,75,14.97,broken clouds
498,Altamont,US,42.2068,-121.7372,42.89,67,7,1.99,clear sky
499,Meulaboh,ID,4.1363,96.1285,78.1,86,100,3.47,overcast clouds
500,Taoudenni,ML,22.6783,-3.9836,92.82,12,0,13.78,clear sky
501,Praya,CV,14.9215,-23.5087,82.94,47,20,14.97,few clouds
502,Guayaramerin,BO,-10.8368,-65.3614,88.3,50,68,3.67,broken clouds
503,Galle,LK,6.0367,80.217,81.55,84,100,12.06,heavy intensity rain
504,Sal Rei,CV,16.1833,-22.9167,75.4,69,20,23.02,few clouds
505,Bundaberg,AU,-24.85,152.35,68.22,92,71,5.01,light rain
506,Boguchany,RU,58.3814,97.4531,35.56,81,96,5.28,overcast clouds
507,Manta,EC,-0.95,-80.7333,80.38,74,75,5.75,broken clouds
508,Abha,SA,18.2164,42.5053,69.33,50,30,5.48,light rain
509,Talara,PE,-4.5772,-81.2719,72.73,74,87,13.0,overcast clouds
510,Birjand,IR,32.8663,59.2211,66.67,48,40,9.22,scattered clouds
511,Port Lincoln,AU,-34.7333,135.8667,59.32,89,0,8.61,clear sky
512,Naifaru,MV,5.4444,73.3657,85.8,74,41,16.91,light rain
513,Jurado,CO,7.1053,-77.7641,83.03,79,96,7.96,light rain
514,Katsuura,JP,35.1333,140.3,55.42,88,100,18.88,overcast clouds
515,Green River,US,41.5286,-109.4662,45.0,31,100,14.18,overcast clouds
516,Calvia,ES,39.5657,2.5062,72.09,59,10,3.4,clear sky
517,Rio Tercero,AR,-32.173,-64.1141,70.45,29,0,7.43,clear sky
518,Grindavik,IS,63.8424,-22.4338,45.07,57,0,11.5,clear sky
519,Tura,IN,25.5198,90.2201,71.35,95,29,9.08,scattered clouds
520,Rio Claro,BR,-22.4114,-47.5614,81.21,49,52,7.31,broken clouds
521,Karwar,IN,14.8,74.1333,82.08,79,19,7.99,few clouds
522,Houlton,US,46.1262,-67.8403,46.81,57,100,14.97,overcast clouds
523,Eltham,NZ,-39.4292,174.3,60.96,98,56,4.74,broken clouds
524,Pozo Colorado,PY,-23.4923,-58.7972,86.81,49,0,4.45,clear sky
525,Betanzos,ES,43.2804,-8.2147,61.45,72,75,6.91,broken clouds
526,Maningrida,AU,-12.0667,134.2667,76.98,77,75,9.19,broken clouds
527,Alenquer,BR,-1.9417,-54.7383,84.16,71,50,2.8,scattered clouds
528,Los Llanos De Aridane,ES,28.6585,-17.9182,69.12,76,20,11.5,few clouds
529,Marsaxlokk,MT,35.8419,14.5431,63.21,72,0,16.11,clear sky
530,Nanakuli,US,21.3906,-158.1547,73.35,73,20,8.05,few clouds
531,Manati,PR,18.4275,-66.4921,81.57,90,100,8.37,overcast clouds
532,Dorogobuzh,RU,54.915,33.2972,47.52,74,86,6.4,overcast clouds
533,Kurkino,RU,53.4257,38.6582,46.78,54,96,5.28,overcast clouds
534,Carberry,CA,49.8689,-99.3602,37.04,89,100,18.16,overcast clouds
535,A Coruna,ES,43.3713,-8.396,60.46,74,75,6.91,broken clouds
536,Sterling,US,39.0062,-77.4286,66.02,69,100,10.36,overcast clouds
537,Fortuna Foothills,US,32.6578,-114.4119,81.21,14,0,9.22,clear sky
538,Takab,IR,36.4009,47.1133,49.14,79,99,3.27,overcast clouds
539,Nizhniy Tsasuchey,RU,50.5167,115.1333,49.51,58,100,7.2,overcast clouds
540,Enid,US,36.3956,-97.8784,73.98,35,40,8.05,scattered clouds
541,Malia,GR,35.2833,25.4667,69.82,73,100,6.69,overcast clouds
542,Balclutha,NZ,-46.2339,169.75,47.41,98,37,3.04,scattered clouds
543,Izhma,RU,65.0083,53.9113,28.44,84,97,2.28,overcast clouds
544,Krasnogorsk,RU,55.8225,37.3181,52.14,32,0,11.18,clear sky
545,Cahors,FR,44.4167,1.3333,65.21,45,97,8.01,overcast clouds
546,Cartagena Del Chaira,CO,1.3349,-74.8429,80.11,68,94,2.15,overcast clouds
547,Merauke,ID,-8.4667,140.3333,78.55,89,95,12.37,overcast clouds
548,Aras,ES,42.5617,-2.356,70.21,27,0,5.75,clear sky
549,Panzhihua,CN,26.5851,101.7128,54.63,77,100,2.37,overcast clouds
550,Quelimane,MZ,-17.8786,36.8883,71.01,83,6,5.57,clear sky
551,Lethem,GY,3.3803,-59.7968,91.94,41,48,11.61,scattered clouds
552,Sorong,ID,-0.8833,131.25,80.2,84,55,6.98,broken clouds
553,Santa Quiteria Do Maranhao,BR,-3.5156,-42.5467,86.41,67,99,4.83,overcast clouds
554,Nyimba,ZM,-14.5566,30.8149,68.97,56,0,6.08,clear sky
555,Sabang,ID,5.8933,95.3214,84.29,74,98,23.06,light rain
556,Ribeira Grande,PT,38.5167,-28.7,66.6,82,20,4.61,few clouds
557,Boueni,YT,-12.9025,45.0761,82.38,77,89,15.64,overcast clouds
558,Chokwe,MZ,-24.5333,32.9833,68.61,73,3,6.73,clear sky
559,Medicine Hat,CA,50.0501,-110.6683,59.85,39,91,1.99,overcast clouds
560,Hukuntsi,BW,-24.0,21.75,71.89,20,0,7.7,clear sky
561,Marawi,PH,7.9986,124.2928,70.36,93,99,0.74,overcast clouds
562,Mahibadhoo,MV,3.7833,72.9667,86.07,75,46,18.57,scattered clouds
563,Hirara,JP,24.8,125.2833,69.58,83,100,24.7,heavy intensity rain
564,Lasa,IT,46.6166,10.7002,54.7,86,100,3.58,overcast clouds
565,Benghazi,LY,32.1167,20.0667,83.84,28,100,15.43,overcast clouds
566,Matay,EG,28.419,30.7792,88.65,14,1,9.8,clear sky
567,Poim,RU,53.0264,43.1872,44.73,49,31,1.95,scattered clouds
568,Hualmay,PE,-11.0964,-77.6139,69.66,76,19,7.47,few clouds
569,Komsomolskiy,UZ,40.4272,71.7189,75.92,35,100,4.61,overcast clouds
570,Kawalu,ID,-7.3817,108.2082,73.63,96,100,1.12,overcast clouds
571,Futtsu,JP,35.3053,139.8186,56.1,81,100,17.02,overcast clouds
572,Boyolangu,ID,-8.1181,111.8935,76.69,91,54,0.49,broken clouds
573,Luleburgaz,TR,41.4039,27.3592,58.15,69,59,10.31,broken clouds
574,Shetpe,KZ,44.1667,52.1167,66.02,43,19,19.22,few clouds
575,Namibe,AO,-15.1961,12.1522,76.03,74,10,16.46,clear sky
576,Wasilla,US,61.5814,-149.4394,43.9,57,100,6.91,overcast clouds
577,Maceio,BR,-9.6658,-35.7353,87.24,58,75,12.66,broken clouds
578,Rovaniemi,FI,66.5,25.7167,40.41,48,0,10.36,clear sky
579,Miri,MY,4.4148,114.0089,78.4,86,53,4.07,broken clouds
580,Mananjary,MG,-21.2167,48.3333,75.61,80,16,3.96,few clouds
581,Hvide Sande,DK,56.0045,8.1294,53.1,76,13,11.54,few clouds
582,Hutchinson,US,38.0608,-97.9298,64.72,33,0,8.05,clear sky
583,Arlit,NE,18.7369,7.3853,104.05,7,27,18.25,scattered clouds
584,Sinop,TR,41.7711,34.8709,49.75,88,96,4.99,overcast clouds
585,Portland,US,45.5234,-122.6762,53.1,89,100,3.44,overcast clouds
586,Inhambane,MZ,-23.865,35.3833,72.97,69,45,11.05,scattered clouds
587,Antofagasta,CL,-23.65,-70.4,69.22,54,25,7.16,scattered clouds
588,Smithers,CA,54.7804,-127.1743,42.37,79,98,4.25,overcast clouds
589,Bafra,TR,41.5678,35.9069,59.31,90,98,10.74,overcast clouds
590,Severo-Yeniseyskiy,RU,60.3725,93.0408,20.34,95,66,2.44,broken clouds
591,Yashkul,RU,46.1711,45.3435,62.62,44,100,11.45,overcast clouds
592,Souris,CA,49.6172,-100.2612,43.74,83,100,16.35,overcast clouds
593,Anori,BR,-3.7728,-61.6442,83.8,78,29,3.85,light rain
594,Agara,GE,42.0376,43.8238,51.96,97,100,8.21,overcast clouds
595,Hastings,GB,50.8552,0.5729,56.89,79,100,6.24,overcast clouds
596,Pervomayskoye,RU,43.919,46.7102,56.16,67,81,9.24,broken clouds
597,Casimiro De Abreu,BR,-22.4806,-42.2042,87.62,47,4,1.05,clear sky
598,Salinopolis,BR,-0.6136,-47.3561,81.68,77,73,6.02,light rain
599,Ouahigouya,BF,13.5828,-2.4216,103.73,11,97,5.39,overcast clouds
600,Aktau,KZ,43.65,51.2,66.78,49,38,17.6,scattered clouds
601,Micheweni,TZ,-4.9667,39.8333,79.16,84,63,15.46,light rain
602,Paka,MY,4.6374,103.4368,79.57,87,100,4.81,overcast clouds
603,Smidovich,RU,48.6,133.8167,38.46,69,73,6.53,broken clouds
604,Jangaon,IN,17.7167,79.1833,96.93,19,89,11.68,overcast clouds
605,Panaba,MX,21.2833,-88.2667,89.49,44,2,9.28,clear sky
606,Penzance,GB,50.1186,-5.5371,50.68,89,100,3.29,light rain
607,Eureka,US,40.8021,-124.1637,55.2,81,4,3.0,clear sky
608,Yonibana,SL,8.4447,-12.245,98.82,33,100,2.15,overcast clouds
609,Yeppoon,AU,-23.1333,150.7333,67.78,85,21,12.95,few clouds
610,Tessalit,ML,20.1986,1.0114,94.01,8,5,16.33,clear sky
611,Karpogory,RU,64.0019,44.4451,30.96,79,54,3.27,broken clouds
612,Nailsea,GB,51.4324,-2.7585,52.74,91,100,5.75,overcast clouds
613,Matadi,CD,-5.8167,13.45,81.19,85,99,2.73,light rain
614,College,US,64.8569,-147.8028,42.08,67,75,8.05,broken clouds
615,Calama,CL,-22.4667,-68.9333,73.89,13,0,13.8,clear sky
616,Visnes,NO,59.3556,5.2242,50.22,76,0,8.05,clear sky
617,Mogok,MM,22.9167,96.5,69.22,62,3,2.13,clear sky
618,Dogondoutchi,NE,13.6393,4.0287,107.55,6,54,5.23,broken clouds
619,Shawnee,US,39.05,-95.7669,63.05,45,0,16.11,clear sky
620,Barra Do Garcas,BR,-15.89,-52.2567,89.74,29,0,5.64,clear sky
621,Opuwo,NA,-18.0607,13.84,82.92,26,25,6.38,scattered clouds
622,La Ronge,CA,55.1001,-105.2842,32.11,82,100,7.47,overcast clouds
623,Cockburn Town,TC,21.4612,-71.1419,80.56,65,40,20.71,scattered clouds
624,Henties Bay,NA,-22.116,14.2845,62.89,75,2,6.98,clear sky
625,Ayan,RU,56.45,138.1667,27.72,89,19,3.33,few clouds
626,Pacifica,US,37.6138,-122.4869,60.67,77,20,8.05,haze
627,Port Augusta,AU,-32.5,137.7667,58.55,57,0,3.78,clear sky
628,Afua,BR,-0.1567,-50.3867,78.03,89,93,5.66,overcast clouds
629,Ust-Koksa,RU,50.2696,85.6108,51.08,51,98,3.42,overcast clouds
630,Thurso,GB,58.5927,-3.5259,48.45,83,90,9.75,overcast clouds
631,Dormidontovka,RU,47.7702,134.9076,38.17,88,100,5.35,overcast clouds
632,Katobu,ID,-4.9408,122.5276,75.96,91,93,4.47,overcast clouds
633,Leiyang,CN,26.4024,112.8591,55.2,94,99,3.31,overcast clouds
634,Tabou,CI,4.423,-7.3528,84.65,71,97,8.19,overcast clouds
635,Tiznit,MA,29.5833,-9.5,77.2,26,0,13.49,clear sky
636,Rundu,NA,-17.9333,19.7667,75.16,36,67,3.2,broken clouds
637,Bukoba,TZ,-1.3317,31.8122,66.52,89,98,5.5,overcast clouds
638,Gornopravdinsk,RU,60.05,69.9,38.23,67,99,4.9,overcast clouds
639,Kozhva,RU,65.1073,57.0459,27.25,80,65,1.95,broken clouds
640,Nam Som,TH,17.7704,102.1895,75.47,81,85,7.87,overcast clouds
641,Izazi,TZ,-7.2,35.7333,75.38,64,72,10.02,light rain
642,Alexandria,EG,31.2156,29.9553,68.88,63,5,8.48,clear sky
643,Podporozhye,RU,60.9112,34.1706,40.89,76,81,4.52,broken clouds
644,Svetlyy,RU,54.675,20.1347,48.25,74,100,8.21,overcast clouds
645,Kuytun,RU,54.3419,101.5036,49.93,84,100,6.93,overcast clouds
646,Goderich,CA,43.7501,-81.7165,53.91,85,100,24.2,overcast clouds
647,Nuevo Progreso,MX,23.1667,-97.95,87.89,60,31,5.99,scattered clouds
648,Bon Accord,CA,53.8335,-113.4187,49.98,88,100,13.76,overcast clouds
649,Kefalos,GR,36.7453,26.9589,70.02,56,20,12.66,few clouds
650,West Wendover,US,40.7391,-114.0733,45.61,81,100,6.91,overcast clouds
651,Caluquembe,AO,-13.7833,14.6833,69.03,55,4,5.28,clear sky
652,Oussouye,SN,12.485,-16.5469,94.24,28,13,12.88,few clouds
653,Sola,VU,-13.8833,167.55,81.75,71,100,0.96,overcast clouds
654,Bodmin,GB,50.4715,-4.7243,50.52,93,75,9.22,broken clouds
655,Xiaoweizhai,CN,26.1903,107.5125,53.83,86,98,6.2,overcast clouds
656,Huanren,CN,41.2647,125.3667,36.84,68,2,3.76,clear sky
657,Virginia Beach,US,36.8529,-75.978,75.06,57,40,9.22,scattered clouds
658,Lashio,MM,22.9333,97.75,66.49,74,1,1.79,clear sky
659,Baie-Comeau,CA,49.2168,-68.1489,42.69,73,93,6.24,overcast clouds
660,Buchanan,LR,5.8808,-10.0467,84.33,73,100,5.99,overcast clouds
661,Gazanjyk,TM,39.2446,55.5154,67.64,66,100,14.18,overcast clouds
662,Agadir,MA,30.4202,-9.5982,84.65,37,0,11.99,clear sky
663,Fortuna,US,40.5982,-124.1573,54.93,82,0,3.44,clear sky
664,Pisticci,IT,40.3906,16.5568,68.2,28,100,8.01,overcast clouds
665,Luganville,VU,-15.5333,167.1667,78.28,83,100,3.22,light rain
666,Valdivia,CL,-39.8142,-73.2459,41.09,67,97,2.26,overcast clouds
667,Mbuji-Mayi,CD,-6.15,23.6,68.95,98,100,3.4,light rain
668,Uvat,RU,59.1433,68.8953,39.61,58,97,5.61,overcast clouds
669,Aldan,RU,58.6031,125.3894,30.69,78,100,8.63,overcast clouds
670,Port-Gentil,GA,-0.7193,8.7815,87.76,70,20,12.66,few clouds
671,Ulaangom,MN,49.9811,92.0667,58.35,22,100,2.42,overcast clouds
672,San Vicente,AR,-26.6167,-54.1333,71.89,77,91,3.87,overcast clouds
673,Caravelas,BR,-17.7125,-39.2481,84.13,53,0,8.01,clear sky
674,Kasongo-Lunda,CD,-6.4667,16.8167,76.6,83,99,2.42,light rain
675,Soyo,AO,-6.1349,12.3689,79.32,87,100,6.78,overcast clouds
676,Pangai,TO,-19.8,-174.35,81.18,84,100,12.55,light rain
677,Pekan,MY,3.4836,103.3996,78.13,89,92,3.2,overcast clouds
678,Pauini,BR,-7.7136,-66.9764,90.19,51,62,2.62,broken clouds
679,Luena,AO,-11.7833,19.9167,67.28,59,100,4.59,overcast clouds
680,Kefamenanu,ID,-9.4467,124.4781,71.1,95,60,3.91,broken clouds
681,Polasara,IN,19.7,84.8167,81.32,71,49,8.14,scattered clouds
682,Corowa,AU,-36.0333,146.3833,54.41,89,34,3.24,scattered clouds
683,Talas,TR,38.6908,35.5538,54.27,67,75,11.5,broken clouds
684,Omboue,GA,-1.5746,9.2618,81.93,76,79,8.34,light rain
685,Livingstone,ZM,-17.8419,25.8543,71.29,39,2,5.17,clear sky
686,Nampula,MZ,-15.1165,39.2666,66.51,92,29,5.03,scattered clouds
687,Partizanskoye,RU,55.5006,94.39,45.7,72,100,11.81,overcast clouds
688,Camacha,PT,33.0833,-16.3333,67.42,64,20,13.8,few clouds
689,Gilgit,PK,35.9221,74.3087,76.24,34,40,1.79,scattered clouds
690,Nikko,JP,36.75,139.6167,40.21,89,45,6.67,scattered clouds
691,Bom Jesus,BR,-9.0744,-44.3586,95.13,29,89,6.93,overcast clouds
692,Chicama,PE,-7.8447,-79.1469,63.14,64,82,7.31,broken clouds
693,Dawlatabad,AF,36.4141,64.9053,81.52,38,97,10.96,overcast clouds
694,Meridian,US,43.6121,-116.3915,51.19,79,20,16.11,few clouds
695,Aswan,EG,24.0934,32.907,95.38,7,0,9.82,clear sky
696,Panjab,AF,34.388,67.0233,63.21,26,99,3.74,overcast clouds
697,Tuy Hoa,VN,13.0833,109.3,78.08,92,100,3.15,overcast clouds
698,Huilong,CN,31.8111,121.655,57.92,71,100,10.33,overcast clouds
699,Bonfim,BR,3.0833,-59.95,89.35,46,55,10.18,broken clouds
700,Batagay-Alyta,RU,67.8006,130.4114,10.22,89,54,6.91,broken clouds
701,Quartz Hill,US,34.6453,-118.2181,67.23,41,0,21.85,clear sky
